Crosses,LinebreaksAttemptedDefensiveLine,Passes,PassesCompleted,TimePlayed,player_id,team,team_id,advanced,position,linebreaks_per90,linebreaks_per100passes,crosses_per90,passing_accuracy_rate
9,11.0,123,94,298.7354833333333,433378,TUN,43888,False,Midfielder,3.313968561596494,8.94308943089431,2.711428823124404,76.42276422764228
1,0.0,92,79,190.212,430854,CIV,43854,True,Defender,0.0,0.0,0.4731562677433601,85.86956521739131
10,10.0,109,93,255.34333333333336,402261,CIV,43854,True,Forward,3.5246661357910263,9.174311926605505,3.5246661357910263,85.3211009174312
21,15.0,142,127,361.77293333333336,510922,CIV,43854,True,Forward,3.7316224504726163,10.56338028169014,5.2242714306616636,89.43661971830986
0,0.0,9,6,44.89193333333334,504193,RSA,43883,True,Forward,0.0,0.0,0.0,66.66666666666666
1,4.0,190,172,305.26345000000003,430831,CIV,43854,True,Midfielder,1.1793092163506635,2.1052631578947367,0.2948273040876659,90.52631578947368
0,2.0,16,12,77.528,403304,JPN,43819,True,Midfielder,2.321741822309359,12.5,0.0,75.0
1,4.0,35,26,349.8537166666666,430413,JPN,43819,True,Forward,1.0290015021992764,11.428571428571429,0.2572503755498191,74.28571428571429
5,5.0,105,89,295.09656666666666,391646,JPN,43819,True,Midfielder,1.524924552945776,4.761904761904762,1.524924552945776,84.76190476190476
0,1.0,110,107,138.28586666666666,400511,JPN,43819,True,Defender,0.6508257291176539,0.9090909090909091,0.0,97.27272727272728
1,1.0,131,124,303.75545,479294,JPN,43819,True,Midfielder,0.2962909801289162,0.7633587786259541,0.2962909801289162,94.65648854961832
9,10.0,117,100,330.25921666666665,405522,JPN,43819,True,Midfielder,2.7251321222274245,8.547008547008547,2.452618910004682,85.47008547008546
15,12.0,38,29,200.09721666666667,484139,TUR,43972,False,Forward,5.397376425275947,31.57894736842105,6.746720531594933,76.31578947368422
6,4.0,85,60,172.91901666666666,433118,TUR,43972,False,Midfielder,2.0818994170778016,4.705882352941177,3.122849125616703,70.58823529411765
2,2.0,88,80,207.3285,489689,SWE,43970,True,Midfielder,0.8681874416686564,2.272727272727273,0.8681874416686564,90.9090909090909
1,6.0,89,77,214.36255000000006,498421,AUS,43976,True,Midfielder,2.519096735880404,6.741573033707865,0.4198494559800673,86.51685393258427
0,1.0,347,330,432.60131666666666,397786,NED,43960,True,Defender,0.20804374959715605,0.2881844380403458,0.0,95.10086455331412
19,6.0,131,115,319.2588166666667,511015,GER,43948,True,Defender,1.6914176580558018,4.580152671755725,5.3561559171767055,87.78625954198473
10,18.0,100,79,394.13865000000004,448152,NED,43960,True,Forward,4.110228722811122,18.0,2.2834604015617344,79.0
1,2.0,17,15,68.4315166666667,336098,NED,43960,True,Forward,2.6303669532386507,11.76470588235294,1.3151834766193253,88.23529411764706
15,4.0,67,53,211.23113333333333,483526,NED,43960,True,Midfielder,1.7042942217798072,5.970149253731343,6.391103331674277,79.1044776119403
2,4.0,131,120,299.98248333333333,492363,GER,43948,True,Midfielder,1.2000700707580203,3.0534351145038165,0.6000350353790102,91.6030534351145
2,2.0,20,17,50.111333333333334,395471,GER,43948,True,Midfielder,3.592001809304615,10.0,3.592001809304615,85.0
5,0.0,31,27,90.67051666666669,404319,AUS,43976,True,Forward,0.0,0.0,4.963024548038492,87.09677419354838
2,2.0,16,12,182.86648333333335,498806,AUS,43976,True,Forward,0.9843247199755667,12.5,0.9843247199755667,75.0
1,0.0,8,5,31.229050000000015,406606,AUS,43976,True,Forward,0.0,0.0,2.8819320472444714,62.5
1,2.0,16,15,46.20801666666665,514202,SWE,43970,True,Forward,3.8954279578471422,12.5,1.9477139789235711,93.75
17,2.0,107,84,371.23356666666666,489688,SWE,43970,True,Midfielder,0.48486994755413193,1.8691588785046727,4.121394554210122,78.50467289719626
0,3.0,122,79,435.70925,494557,AUS,43976,True,Goalkeeper,0.6196792930147799,2.459016393442623,0.0,64.75409836065575
8,8.0,107,94,343.94795000000005,423522,AUS,43976,True,Defender,2.09333999519404,7.476635514018691,2.09333999519404,87.85046728971963
2,1.0,31,27,81.44271666666668,494411,AUS,43976,True,Defender,1.1050711921651268,3.225806451612903,2.2101423843302537,87.09677419354838
5,7.0,147,112,356.02708333333334,483276,SWE,43970,True,Defender,1.7695283013347534,4.761904761904762,1.263948786667681,76.19047619047619
2,2.0,52,41,103.4552,406231,TUR,43972,False,Forward,1.739883543794802,3.8461538461538463,1.739883543794802,78.84615384615384
2,3.0,109,94,204.07143333333335,433694,SCO,43967,False,Defender,1.3230661224345788,2.7522935779816518,0.8820440816230526,86.23853211009175
0,0.0,12,6,88.11825,491166,AUS,43976,True,Forward,0.0,0.0,0.0,50.0
1,7.0,206,173,400.9159166666667,483304,SWE,43970,True,Defender,1.5714018172139583,3.3980582524271843,0.22448597388770836,83.98058252427184
6,6.0,49,38,183.67756666666665,519958,SWE,43970,True,Defender,2.939934417685194,12.244897959183673,2.939934417685194,77.55102040816327
0,6.0,73,39,200.04465,489685,SWE,43970,True,Goalkeeper,2.699397359539483,8.21917808219178,0.0,53.42465753424658
0,2.0,34,20,183.83883333333335,484045,SCO,43967,False,Forward,0.9791184851223852,5.88235294117647,0.0,58.82352941176471
10,5.0,190,171,208.81293333333332,369304,TUR,43972,False,Midfielder,2.1550389279846653,2.631578947368421,4.310077855969331,90.0
8,12.0,172,142,406.97360000000003,430440,AUS,43976,True,Midfielder,2.6537347877110453,6.976744186046512,1.7691565251406969,82.55813953488372
1,1.0,44,32,285.9299666666667,486306,AUS,43976,True,Forward,0.3147623911169856,2.272727272727273,0.3147623911169856,72.72727272727273
0,1.0,96,87,306.7999,433787,SCO,43967,False,Midfielder,0.2933508126958321,1.0416666666666665,0.0,90.625
13,9.0,66,52,180.0079166666667,448015,AUS,43976,True,Forward,4.499802092037618,13.636363636363635,6.499714132943227,78.78787878787878
0,1.0,128,122,237.63005,483312,SWE,43970,True,Defender,0.3787399783823637,0.78125,0.0,95.3125
1,5.0,124,119,208.81293333333332,441179,TUR,43972,False,Defender,2.1550389279846653,4.032258064516129,0.43100778559693304,95.96774193548387
1,3.0,61,52,120.65668333333333,389907,TUR,43972,False,Midfielder,2.23775420093458,4.918032786885246,0.7459180669781933,85.24590163934425
1,10.0,221,177,438.20265000000006,448014,AUS,43976,True,Defender,2.053844265889309,4.524886877828054,0.20538442658893094,80.09049773755656
0,1.0,52,49,102.90988333333334,442431,SCO,43967,False,Defender,0.8745515696338203,1.9230769230769231,0.0,94.23076923076923
8,7.0,80,65,354.5715,430452,AUS,43976,True,Midfielder,1.7767925510087528,8.75,2.0306200582957175,81.25
9,2.0,43,33,183.24768333333333,430450,AUS,43976,True,Defender,0.9822770838121555,4.651162790697675,4.4202468771547,76.74418604651163
0,8.0,199,171,438.20265000000006,430442,AUS,43976,True,Defender,1.6430754127114475,4.0201005025125625,0.0,85.92964824120602
14,9.0,198,170,313.71548333333334,484087,TUR,43972,False,Forward,2.5819573563710514,4.545454545454546,4.016378109910525,85.85858585858585
2,2.0,38,34,69.17488333333333,503047,SWE,43970,True,Midfielder,2.6021005215525,5.263157894736842,2.6021005215525,89.47368421052632
0,0.0,24,22,55.25344999999999,486074,TUR,43972,False,Forward,0.0,0.0,0.0,91.66666666666666
3,3.0,46,39,97.06983333333332,486076,TUR,43972,False,Forward,2.781502663889743,6.521739130434782,2.781502663889743,84.78260869565217
6,3.0,242,222,300.14936666666665,484082,TUR,43972,False,Defender,0.8995521229929854,1.2396694214876034,1.7991042459859707,91.73553719008265
1,4.0,11,7,49.21558333333334,430098,SCO,43967,False,Forward,7.31475633564572,36.36363636363637,1.82868908391143,63.63636363636363
2,2.0,63,56,144.31038333333333,484051,SCO,43967,False,Midfielder,1.2473114951418949,3.1746031746031744,1.2473114951418949,88.88888888888889
2,0.0,15,9,143.9643,441188,TUR,43972,False,Forward,0.0,0.0,1.250309972680727,60.0
6,4.0,50,46,149.90486666666663,502946,SWE,43970,True,Midfielder,2.4015230993167673,8.0,3.6022846489751505,92.0
1,0.0,10,7,67.45988333333334,321697,AUS,43976,True,Forward,0.0,0.0,1.33412623255352,70.0
3,3.0,67,51,233.05701666666664,502945,SWE,43970,True,Defender,1.15851478690372,4.477611940298507,1.15851478690372,76.11940298507463
1,2.0,111,104,153.4686,484092,TUR,43972,False,Midfielder,1.172878360785203,1.8018018018018018,0.5864391803926015,93.69369369369369
1,1.0,79,70,173.60865,433072,TUR,43972,False,Defender,0.5184073489425786,1.2658227848101267,0.5184073489425786,88.60759493670885
0,0.0,98,77,313.71548333333334,441181,TUR,43972,False,Goalkeeper,0.0,0.0,0.0,78.57142857142857
0,3.0,66,45,200.87126666666666,360496,SWE,43970,True,Goalkeeper,1.3441444586897946,4.545454545454546,0.0,68.18181818181817
0,3.0,200,190,390.7919166666667,395283,SWE,43970,True,Defender,0.6909047717849844,1.5,0.0,95.0
9,3.0,201,185,306.7999,442434,SCO,43967,False,Midfielder,0.8800524380874961,1.4925373134328357,2.6401573142624883,92.03980099502488
0,2.0,180,171,306.7999,430147,SCO,43967,False,Defender,0.5867016253916641,1.1111111111111112,0.0,95.0
1,0.0,23,18,75.49021666666667,339112,AUS,43976,True,Defender,0.0,0.0,1.1922074670603011,78.26086956521739
7,1.0,52,47,204.07465000000002,485131,SCO,43967,False,Forward,0.4410150893312814,1.9230769230769231,3.0871056253189697,90.38461538461539
2,3.0,46,38,114.62848333333332,491255,SWE,43970,True,Defender,2.3554355091208428,6.521739130434782,1.5702903394138952,82.6086956521739
6,1.0,82,60,245.4124666666667,349342,AUS,43976,True,Defender,0.36672953588068197,1.2195121951219512,2.2003772152840915,73.17073170731707
0,0.0,7,7,25.859183333333334,433795,SWE,43970,True,Midfielder,0.0,0.0,0.0,100.0
1,1.0,42,38,79.13776666666668,442428,SCO,43967,False,Defender,1.1372572640201706,2.380952380952381,1.1372572640201706,90.47619047619048
1,1.0,35,29,114.56993333333335,430097,SCO,43967,False,Midfielder,0.785546411536709,2.857142857142857,0.785546411536709,82.85714285714286
6,4.0,81,72,132.43903333333333,430120,TUR,43972,False,Defender,2.718231860647327,4.938271604938271,4.07734779097099,88.88888888888889
8,10.0,121,108,249.02981666666665,484112,TUR,43972,False,Forward,3.6140250675471326,8.264462809917356,2.8912200540377064,89.25619834710744
2,2.0,124,103,255.06915000000004,355775,AUS,43976,True,Midfielder,0.7056909861502262,1.6129032258064515,0.7056909861502262,83.06451612903226
0,2.0,19,12,160.21568333333335,433191,SCO,43967,False,Forward,1.1234855181156318,10.526315789473683,0.0,63.1578947368421
0,2.0,56,45,152.46643333333333,382312,AUS,43976,True,Defender,1.1805877271784195,3.571428571428571,0.0,80.35714285714286
0,2.0,37,31,147.32668333333334,441135,SWE,43970,True,Midfielder,1.2217746027224532,5.405405405405405,0.0,83.78378378378379
4,1.0,59,52,134.03019999999998,484065,TUR,43972,False,Defender,0.6714904551362305,1.694915254237288,2.685961820544922,88.13559322033898
0,2.0,36,26,104.90254999999999,406249,TUR,43972,False,Defender,1.715878212684058,5.555555555555555,0.0,72.22222222222221
0,0.0,106,101,232.60048333333336,504931,AUS,43976,True,Defender,0.0,0.0,0.0,95.28301886792453
12,9.0,76,60,247.33688333333333,441137,SWE,43970,True,Forward,3.274885609795493,11.842105263157894,4.366514146393991,78.94736842105263
4,9.0,175,161,179.68528333333333,484113,TUR,43972,False,Defender,4.507881697230444,5.142857142857142,2.0035029765468644,92.0
0,0.0,13,12,52.846233333333345,479781,TUN,43888,False,Midfielder,0.0,0.0,0.0,92.3076923076923
3,0.0,30,26,258.40035,464103,CIV,43854,True,Forward,0.0,0.0,1.0448902255743848,86.66666666666667
0,0.0,113,107,298.7354833333333,433380,TUN,43888,False,Defender,0.0,0.0,0.0,94.69026548672566
1,3.0,78,70,100.30330000000001,486260,CIV,43854,True,Defender,2.6918356624358317,3.8461538461538463,0.8972785541452772,89.74358974358975
0,2.0,44,40,130.40365,463236,RSA,43883,True,Midfielder,1.3803294616370017,4.545454545454546,0.0,90.9090909090909
0,2.0,280,257,402.1005333333334,506039,RSA,43883,True,Defender,0.44764924460018946,0.7142857142857143,0.0,91.78571428571428
1,0.0,10,9,22.763000000000005,477778,CIV,43854,True,Forward,0.0,0.0,3.953784650529367,90.0
0,1.0,114,74,408.92733333333337,405873,CIV,43854,True,Goalkeeper,0.22008800259540812,0.8771929824561403,0.0,64.91228070175438
7,3.0,99,82,287.5561666666667,419223,RSA,43883,True,Forward,0.938946999919436,3.0303030303030303,2.1908763331453507,82.82828282828282
0,1.0,48,24,198.18926666666667,433365,TUN,43888,False,Goalkeeper,0.4541113730006906,2.083333333333333,0.0,50.0
7,4.0,73,69,211.64278333333334,430822,CIV,43854,True,Forward,1.7009793309749044,5.47945205479452,2.9767138292060826,94.52054794520548
7,8.0,80,54,274.07061666666664,419189,TUN,43888,False,Defender,2.627060167036026,10.0,2.298677646156523,67.5
9,9.0,149,124,303.6422166666667,407343,CIV,43854,True,Defender,2.667613248552998,6.0402684563758395,2.667613248552998,83.22147651006712
1,3.0,21,15,127.6534,464133,CIV,43854,True,Forward,2.1151023004479317,14.285714285714285,0.7050341001493104,71.42857142857143
0,0.0,20,16,49.03696666666666,411653,TUN,43888,False,Defender,0.0,0.0,0.0,80.0
4,2.0,75,59,257.30771666666664,433361,TUN,43888,False,Midfielder,0.6995515032811234,2.666666666666667,1.3991030065622467,78.66666666666666
0,0.0,23,16,100.54621666666667,520245,TUN,43888,False,Goalkeeper,0.0,0.0,0.0,69.56521739130434
0,1.0,52,42,101.00468333333333,463221,RSA,43883,True,Defender,0.891047791348289,1.9230769230769231,0.0,80.76923076923077
11,9.0,163,143,311.1920166666667,486317,CIV,43854,True,Defender,2.602894536551146,5.521472392638037,3.181315544673623,87.73006134969326
0,4.0,125,115,240.67673333333335,514208,CIV,43854,True,Midfielder,1.4957823093826268,3.2,0.0,92.0
3,1.0,18,16,98.39221666666667,504502,TUN,43888,False,Midfielder,0.9147064986339536,5.555555555555555,2.744119495901861,88.88888888888889
0,0.0,8,7,58.91465000000002,448662,TUN,43888,False,Forward,0.0,0.0,0.0,87.5
0,1.0,29,20,241.34380000000004,430917,RSA,43883,True,Forward,0.3729120035401779,3.4482758620689653,0.0,68.96551724137932
1,0.0,36,35,142.11405000000002,464484,TUN,43888,False,Midfielder,0.0,0.0,0.6332941746435344,97.22222222222221
0,1.0,149,141,316.45065,477825,CIV,43854,True,Defender,0.2844045351147169,0.6711409395973155,0.0,94.63087248322147
8,9.0,139,115,381.26880000000006,395050,RSA,43883,True,Defender,2.1244854024247455,6.474820143884892,1.8884314688219963,82.73381294964028
2,1.0,29,22,124.6227,482885,TUN,43888,False,Forward,0.7221798275916025,3.4482758620689653,1.444359655183205,75.86206896551724
0,7.0,237,179,402.1005333333334,395986,RSA,43883,True,Goalkeeper,1.5667723561006632,2.9535864978902953,0.0,75.52742616033755
0,2.0,45,38,103.66388333333335,405175,CIV,43854,True,Midfielder,1.7363810250210896,4.444444444444445,0.0,84.44444444444444
1,2.0,30,25,162.7532,336459,TUN,43888,False,Midfielder,1.10596903778236,6.666666666666667,0.55298451889118,83.33333333333334
5,5.0,74,51,293.00266666666664,433362,TUN,43888,False,Defender,1.535822199570425,6.756756756756757,1.535822199570425,68.91891891891892
0,1.0,129,109,252.61666666666667,390475,RSA,43883,True,Midfielder,0.35627102988718085,0.7751937984496124,0.0,84.49612403100775
2,5.0,49,37,255.94675,463234,RSA,43883,True,Forward,1.7581782148044467,10.204081632653061,0.7032712859217787,75.51020408163265
1,3.0,19,17,40.3434,477777,CIV,43854,True,Forward,6.69254450542096,15.789473684210526,2.2308481684736536,89.47368421052632
1,0.0,10,7,92.70866666666667,494374,TUN,43888,False,Forward,0.0,0.0,0.9707830263981072,70.0
3,6.0,196,176,301.99760000000003,403616,RSA,43883,True,Midfielder,1.788093680214677,3.061224489795918,0.8940468401073385,89.79591836734694
4,1.0,23,16,94.28641666666668,506202,CIV,43854,True,Forward,0.9545383437168838,4.3478260869565215,3.8181533748675354,69.56521739130434
2,3.0,24,21,182.0806,481242,RSA,43883,True,Forward,1.4828597884673052,12.5,0.9885731923115367,87.5
0,0.0,74,72,100.30330000000001,477802,CIV,43854,True,Defender,0.0,0.0,0.0,97.2972972972973
0,0.0,7,7,66.13913333333335,494375,TUN,43888,False,Forward,0.0,0.0,0.0,100.0
2,4.0,93,77,200.57511666666664,433367,TUN,43888,False,Defender,1.7948387914851853,4.301075268817205,0.8974193957425927,82.79569892473118
2,7.0,213,185,402.1005333333334,504199,RSA,43883,True,Defender,1.5667723561006632,3.286384976525822,0.44764924460018946,86.85446009389672
4,13.0,188,165,389.5302333333334,371609,CIV,43854,True,Midfielder,3.0036179476697864,6.914893617021277,0.9241901377445498,87.7659574468085
4,4.0,97,82,293.99396666666667,494248,RSA,43883,True,Midfielder,1.2245149248527663,4.123711340206185,1.2245149248527663,84.5360824742268
0,3.0,109,99,267.70141666666666,411658,TUN,43888,False,Midfielder,1.0085863697023145,2.7522935779816518,0.0,90.82568807339449
5,5.0,187,168,402.1005333333334,463218,RSA,43883,True,Defender,1.1191231115004736,2.6737967914438503,1.1191231115004736,89.83957219251337
2,6.0,54,44,184.20440000000002,486161,RSA,43883,True,Forward,2.9315260656097246,11.11111111111111,0.9771753552032416,81.48148148148148
0,1.0,154,142,308.62403333333333,486268,CIV,43854,True,Defender,0.2916169522766697,0.6493506493506493,0.0,92.20779220779221
0,1.0,98,81,221.79108333333335,425607,TUN,43888,False,Defender,0.40578727804281284,1.0204081632653061,0.0,82.6530612244898
0,0.0,30,19,100.25048333333334,483535,NOR,43961,True,Goalkeeper,0.0,0.0,0.0,63.33333333333333
17,10.0,85,65,242.72113333333328,395321,JPN,43819,True,Midfielder,3.7079589553663377,11.76470588235294,6.303530224122774,76.47058823529412
2,0.0,34,31,99.72338333333333,430401,JPN,43819,True,Defender,0.0,0.0,1.8049929112245993,91.17647058823529
0,2.0,50,42,97.65581666666665,405527,JPN,43819,True,Defender,1.8432081789290928,4.0,0.0,84.0
1,6.0,127,109,208.4399,403289,JPN,43819,True,Defender,2.5906748180170878,4.724409448818897,0.43177913633618137,85.8267716535433
3,1.0,30,28,271.51321666666666,430407,JPN,43819,True,Midfielder,0.3314755764191467,3.3333333333333335,0.9944267292574401,93.33333333333333
10,11.0,199,178,405.81909999999993,403274,JPN,43819,True,Defender,2.439510609530207,5.527638190954774,2.217736917754734,89.44723618090453
0,1.0,160,145,225.29958333333332,400514,JPN,43819,True,Midfielder,0.39946811560163414,0.625,0.0,90.625
1,1.0,127,122,267.5332333333333,390541,JPN,43819,True,Defender,0.3364068040394234,0.7874015748031495,0.3364068040394234,96.06299212598425
5,4.0,73,52,181.66254999999998,405528,JPN,43819,True,Defender,1.9816962824753919,5.47945205479452,2.47712035309424,71.23287671232876
0,6.0,109,76,405.81909999999993,405530,JPN,43819,True,Goalkeeper,1.3306421506528403,5.5045871559633035,0.0,69.72477064220183
1,1.0,7,6,58.25359999999999,498455,JPN,43819,True,Defender,1.5449688946262552,14.285714285714285,1.5449688946262552,85.71428571428571
4,6.0,200,170,359.58275,448557,JPN,43819,True,Midfielder,1.5017405590229231,3.0,1.0011603726819487,85.0
1,3.0,123,112,189.96725000000004,336088,NED,43960,True,Defender,1.4212976184052775,2.4390243902439024,0.47376587280175914,91.05691056910568
3,3.0,117,105,291.4253,448140,NED,43960,True,Defender,0.9264809884385468,2.564102564102564,0.9264809884385468,89.74358974358975
0,1.0,13,6,33.05566666666667,484850,GER,43948,True,Forward,2.722679923764962,7.6923076923076925,0.0,46.15384615384615
11,7.0,153,124,255.4343166666667,401339,SCO,43967,False,Defender,2.466387477694037,4.57516339869281,3.8757517506620585,81.04575163398692
1,1.0,260,240,300.04376666666667,484849,GER,43948,True,Midfielder,0.2999562397174723,0.38461538461538464,0.2999562397174723,92.3076923076923
1,1.0,30,23,122.22653333333336,379953,GER,43948,True,Midfielder,0.736337663726043,3.3333333333333335,0.736337663726043,76.66666666666667
9,7.0,55,47,277.69688333333335,401334,SCO,43967,False,Midfielder,2.268660679363044,12.727272727272727,2.9168494448953424,85.45454545454545
1,4.0,246,230,300.8625833333333,379955,GER,43948,True,Defender,1.1965595588905344,1.6260162601626018,0.2991398897226336,93.4959349593496
14,4.0,52,44,123.68744999999998,430657,GER,43948,True,Defender,2.9105620659169547,7.6923076923076925,10.186967230709342,84.61538461538461
0,0.0,38,33,50.194649999999996,514188,GER,43948,True,Defender,0.0,0.0,0.0,86.8421052631579
0,1.0,8,7,36.48650000000001,448157,NED,43960,True,Midfielder,2.4666657530867577,12.5,0.0,87.5
3,1.0,14,11,37.55675000000001,491218,GER,43948,True,Midfielder,2.3963734881213092,7.142857142857142,7.189120464363927,78.57142857142857
0,1.0,7,4,58.400183333333345,448159,NED,43960,True,Forward,1.5410910525109651,14.285714285714285,0.0,57.14285714285714
4,2.0,63,54,145.34430000000003,448149,NED,43960,True,Midfielder,1.2384386591011822,3.1746031746031744,2.4768773182023645,85.71428571428571
7,1.0,48,36,115.54021666666668,401712,SCO,43967,False,Defender,0.7789495519092702,2.083333333333333,5.452646863364891,75.0
1,0.0,7,7,32.760566666666705,478364,NED,43960,True,Midfielder,0.0,0.0,2.747205227422803,100.0
0,0.0,119,90,306.7999,411301,SCO,43967,False,Goalkeeper,0.0,0.0,0.0,75.63025210084034
0,5.0,101,94,203.89001666666667,359634,SCO,43967,False,Defender,2.2070722606084767,4.9504950495049505,0.0,93.06930693069307
0,3.0,123,110,152.47841666666667,430667,GER,43948,True,Defender,1.7707424165496646,2.4390243902439024,0.0,89.43089430894308
1,0.0,21,18,245.16461666666672,424051,NED,43960,True,Forward,0.0,0.0,0.36710028234770414,85.71428571428571
0,1.0,34,31,52.01958333333333,429640,GER,43948,True,Midfielder,1.7301176640207616,2.941176470588235,0.0,91.17647058823529
8,9.0,104,86,305.8442,429642,GER,43948,True,Midfielder,2.648407260951818,8.653846153846153,2.354139787512727,82.6923076923077
0,5.0,243,224,360.22103333333337,422657,NED,43960,True,Midfielder,1.2492329940755817,2.05761316872428,0.0,92.18106995884774
2,0.0,30,29,66.44733333333335,430658,GER,43948,True,Defender,0.0,0.0,2.7089123215378588,96.66666666666667
1,1.0,14,14,24.28758333333333,484848,GER,43948,True,Midfielder,3.705597167276833,7.142857142857142,3.705597167276833,100.0
8,5.0,34,27,197.08256666666665,433066,NED,43960,True,Forward,2.2833069794605545,14.705882352941178,3.6532911671368873,79.41176470588235
2,2.0,12,10,68.99381666666667,484859,NED,43960,True,Midfielder,2.6089294475422795,16.666666666666664,2.6089294475422795,83.33333333333334
1,5.0,360,335,432.60131666666666,489517,NED,43960,True,Defender,1.04021874798578,1.3888888888888888,0.20804374959715605,93.05555555555556
1,3.0,375,364,419.80853333333334,401378,GER,43948,True,Defender,0.6431503377412687,0.8,0.21438344591375622,97.06666666666666
11,9.0,189,161,360.78805000000006,404353,GER,43948,True,Midfielder,2.2450854455961053,4.761904761904762,2.7439933223952395,85.18518518518519
3,2.0,117,101,392.96203333333335,411367,GER,43948,True,Forward,0.4580595190663458,1.7094017094017095,0.6870892785995186,86.32478632478633
0,1.0,89,48,300.2891666666667,390650,CUW,1895293,False,Goalkeeper,0.2997111117894696,1.1235955056179776,0.0,53.93258426966292
0,3.0,147,114,86.97251666666666,416906,EGY,43855,True,Goalkeeper,3.104428966161916,2.0408163265306123,0.0,77.55102040816327
16,18.0,367,322,537.8812333333333,400716,NOR,43961,True,Midfielder,3.0118172927518017,4.904632152588556,2.6771709268904904,87.73841961852861
7,9.0,104,89,297.8012333333333,494626,NOR,43961,True,Midfielder,2.7199350081043994,8.653846153846153,2.1155050063034215,85.57692307692307
0,8.0,47,36,306.77251666666666,274078,NZL,43978,False,Forward,2.3470159837764695,17.02127659574468,0.0,76.59574468085107
7,7.0,54,43,220.75888333333333,502727,SUI,43971,True,Midfielder,2.853792293598151,12.962962962962962,2.853792293598151,79.62962962962963
1,8.0,72,56,531.4961666666667,393480,SUI,43971,True,Forward,1.3546664024230968,11.11111111111111,0.1693333003028871,77.77777777777779
8,8.0,230,197,396.3012166666666,495349,BEL,43935,True,Midfielder,1.8167998727230759,3.4782608695652173,1.8167998727230759,85.65217391304348
13,1.0,174,161,519.7920166666667,483442,NOR,43961,True,Midfielder,0.17314617599776527,0.5747126436781609,2.2509002879709485,92.52873563218391
3,2.0,164,153,362.2669833333333,448343,BEL,43935,True,Midfielder,0.49687111517523064,1.2195121951219512,0.7453066727628458,93.29268292682927
11,11.0,199,171,561.80265,448355,BEL,43935,True,Forward,1.7621846390365017,5.527638190954774,1.7621846390365017,85.92964824120602
4,4.0,93,79,206.59373333333338,423941,CAN,43899,True,Midfielder,1.7425504355408001,4.301075268817205,1.7425504355408001,84.94623655913979
16,9.0,136,112,469.05441666666667,344654,EGY,43855,True,Forward,1.7268785267096765,6.61764705882353,3.0700062697060915,82.35294117647058
17,9.0,282,245,546.8373,408950,EGY,43855,True,Defender,1.4812449699389563,3.1914893617021276,2.7979071654402503,86.87943262411348
2,7.0,83,57,398.27098333333333,483161,EGY,43855,True,Midfielder,1.581837558757628,8.433734939759036,0.4519535882164652,68.67469879518072
0,1.0,16,8,105.79888333333334,493970,CAN,43899,True,Forward,0.850670604116332,6.25,0.0,50.0
9,13.0,41,35,138.7773666666667,424106,EGY,43855,True,Forward,8.430769570734515,31.70731707317073,5.836686625893126,85.36585365853658
2,2.0,113,99,198.56878333333333,407022,EGY,43855,True,Defender,0.9064868957666811,1.7699115044247788,0.9064868957666811,87.61061946902655
3,5.0,81,68,204.59315000000004,363863,EGY,43855,True,Forward,2.19948712847913,6.172839506172839,1.3196922770874782,83.9506172839506
8,15.0,357,313,495.5316333333334,461788,EGY,43855,True,Midfielder,2.7243467605061737,4.201680672268908,1.452984938936626,87.6750700280112
7,7.0,125,99,279.24181666666664,433074,IRQ,43818,False,Midfielder,2.2561090868135856,5.6000000000000005,2.2561090868135856,79.2
17,12.0,98,68,309.48558333333335,384797,IRN,43817,False,Defender,3.4896617424559624,12.244897959183673,4.94368746847928,69.38775510204081
24,16.0,88,65,314.0156833333333,448131,SUI,43971,True,Forward,4.58575821664109,18.181818181818183,6.878637324961636,73.86363636363636
9,3.0,87,72,241.8867,331463,NZL,43978,False,Defender,1.1162250756242489,3.4482758620689653,3.3486752268727464,82.75862068965517
17,24.0,295,243,567.6545666666667,313559,SUI,43971,True,Defender,3.805131019527897,8.135593220338983,2.6953011388322605,82.37288135593221
5,13.0,91,72,385.95775000000003,448362,BEL,43935,True,Forward,3.031419889871365,14.285714285714285,1.165930726873602,79.12087912087912
20,8.0,263,230,546.7098,411443,BEL,43935,True,Defender,1.3169692586450803,3.041825095057034,3.2924231466127005,87.45247148288973
0,3.0,42,32,279.7895666666667,358112,BEL,43935,True,Forward,0.9650109659795509,7.142857142857142,0.0,76.19047619047619
8,8.0,116,98,226.56786666666665,358122,BEL,43935,True,Defender,3.177855759481045,6.896551724137931,3.177855759481045,84.48275862068965
7,7.0,186,162,477.59751666666665,483505,NOR,43961,True,Defender,1.319102336203521,3.763440860215054,1.319102336203521,87.09677419354838
1,3.0,27,23,146.07506666666666,448310,ECU,43927,True,Forward,1.8483647220652761,11.11111111111111,0.6161215740217587,85.18518518518519
7,9.0,297,269,407.5486833333333,424036,ECU,43927,True,Midfielder,1.9874926189799575,3.0303030303030303,1.545827592539967,90.57239057239057
1,1.0,33,31,49.44299999999999,419005,ECU,43927,True,Midfielder,1.8202778957587529,3.0303030303030303,1.8202778957587529,93.93939393939394
9,8.0,147,118,407.5486833333333,419020,ECU,43927,True,Forward,1.766660105759962,5.442176870748299,1.9874926189799575,80.27210884353741
2,1.0,16,12,59.66346666666667,463468,ECU,43927,True,Midfielder,1.5084607889585138,6.25,3.0169215779170275,75.0
